trip_id,route_id,vehicle_id,departure_datetime,arrival_datetime,vehicle_capacity,passengers_onboard,trip_status
TR25813,RT001,VH007,2025-07-15 17:54:00,2025-07-15 18:55:00,40,19,completed
TR25814,RT001,VH001,2025-07-15 20:09:00,2025-07-15 21:14:00,55,39,completed
TR25815,RT002,VH010,2025-07-15 05:54:00,2025-07-15 07:08:00,49,47,completed
TR25816,RT002,VH017,2025-07-15 08:47:00,2025-07-15 09:47:00,49,29,completed
TR25817,RT002,VH010,2025-07-15 11:17:00,2025-07-15 12:28:00,49,25,completed
TR25818,RT002,VH017,2025-07-15 13:54:00,2025-07-15 14:56:00,49,25,completed
TR25819,RT002,VH003,2025-07-15 16:36:00,2025-07-15 17:52:00,49,38,completed
TR25820,RT002,VH017,2025-07-15 19:10:00,2025-07-15 20:11:00,49,41,completed
TR25821,RT003,VH005,2025-07-15 05:53:00,2025-07-15 08:22:00,45,27,completed
TR25822,RT003,VH005,2025-07-15 09:52:00,2025-07-15 12:25:00,45,32,completed
TR25823,RT003,VH006,2025-07-15 14:03:00,2025-07-15 16:39:00,45,38,completed
TR25824,RT003,VH006,2025-07-15 17:56:00,2025-07-15 19:46:00,45,22,completed
TR25825,RT004,VH005,2025-07-15 06:01:00,2025-07-15 07:27:00,45,31,completed
TR25826,RT004,VH005,2025-07-15 09:15:00,2025-07-15 10:35:00,45,28,completed
TR25827,RT004,VH005,2025-07-15 12:17:00,2025-07-15 13:46:00,45,22,completed
TR25828,RT004,VH006,2025-07-15 15:30:00,2025-07-15 16:53:00,45,30,completed
TR25829,RT004,VH006,2025-07-15 18:39:00,2025-07-15 20:25:00,45,34,completed
TR25830,RT005,VH013,2025-07-15 06:01:00,2025-07-15 07:16:00,8,5,completed
TR25831,RT005,VH011,2025-07-15 11:30:00,2025-07-15 12:44:00,12,8,completed
TR25832,RT005,VH018,2025-07-15 16:32:00,2025-07-15 17:35:00,8,4,completed
TR25833,RT006,VH010,2025-07-15 05:55:00,2025-07-15 07:25:00,49,47,completed
TR25834,RT006,VH010,2025-07-15 10:08:00,2025-07-15 11:30:00,49,33,completed
TR25835,RT006,VH003,2025-07-15 13:53:00,2025-07-15 15:16:00,49,44,completed
TR25836,RT006,VH003,2025-07-15 18:02:00,2025-07-15 19:44:00,49,32,completed
TR25837,RT007,VH012,2025-07-15 05:51:00,2025-07-15 07:01:00,12,11,completed
TR25838,RT007,VH015,2025-07-15 11:19:00,2025-07-15 12:21:00,12,6,completed
TR25839,RT007,VH012,2025-07-15 16:36:00,2025-07-15 17:41:00,12,6,completed
TR25840,RT008,VH016,2025-07-15 05:58:00,2025-07-15 06:45:00,55,34,completed
TR25841,RT008,VH008,2025-07-15 08:32:00,2025-07-15 09:17:00,40,20,completed
TR25842,RT008,VH002,2025-07-15 11:27:00,2025-07-15 12:15:00,55,49,completed
TR25843,RT008,VH001,2025-07-15 13:59:00,2025-07-15 14:49:00,55,49,completed
TR25844,RT008,VH016,2025-07-15 16:42:00,2025-07-15 17:28:00,55,50,completed
TR25845,RT008,VH008,2025-07-15 19:24:00,2025-07-15 20:15:00,40,33,completed
TR25846,RT009,VH006,2025-07-15 06:10:00,2025-07-15 07:56:00,45,22,completed
TR25847,RT009,VH005,2025-07-15 11:19:00,2025-07-15 13:09:00,45,35,completed
TR25848,RT009,VH006,2025-07-15 16:37:00,2025-07-15 18:04:00,45,25,completed
TR25849,RT010,VH013,2025-07-15 05:51:00,2025-07-15 06:28:00,8,5,completed
TR25850,RT010,VH018,2025-07-15 09:52:00,2025-07-15 10:22:00,8,7,completed
TR25851,RT010,VH014,2025-07-15 13:53:00,2025-07-15 14:26:00,8,6,completed
TR25852,RT010,VH014,2025-07-15 18:09:00,2025-07-15 18:49:00,8,6,completed
TR25853,RT001,VH007,2025-07-16 06:04:00,2025-07-16 07:15:00,40,21,completed
TR25854,RT001,VH007,2025-07-16 07:54:00,2025-07-16 09:11:00,40,28,completed
TR25855,RT001,VH016,2025-07-16 10:05:00,2025-07-16 11:17:00,55,40,completed
TR25856,RT001,VH001,2025-07-16 12:01:00,2025-07-16 13:15:00,55,52,completed
TR25857,RT001,VH007,2025-07-16 14:10:00,2025-07-16 15:26:00,40,19,completed
TR25858,RT001,VH001,2025-07-16 16:05:00,2025-07-16 17:20:00,55,30,completed
TR25859,RT001,VH007,2025-07-16 17:59:00,2025-07-16 19:13:00,40,40,completed
TR25860,RT001,VH016,2025-07-16 19:52:00,2025-07-16 21:04:00,55,36,completed
TR25861,RT002,VH017,2025-07-16 05:50:00,2025-07-16 07:06:00,49,27,completed
TR25862,RT002,VH017,2025-07-16 08:40:00,2025-07-16 09:37:00,49,32,completed
TR25863,RT002,VH003,2025-07-16 11:19:00,2025-07-16 12:23:00,49,26,completed
TR25864,RT002,VH010,2025-07-16 14:01:00,2025-07-16 15:14:00,49,47,completed
TR25865,RT002,VH010,2025-07-16 16:31:00,2025-07-16 17:43:00,49,32,completed
TR25866,RT002,VH017,2025-07-16 19:21:00,2025-07-16 20:33:00,49,25,completed
TR25867,RT003,VH006,2025-07-16 06:04:00,2025-07-16 08:12:00,45,22,completed
TR25868,RT003,VH006,2025-07-16 10:07:00,2025-07-16 12:29:00,45,40,completed
TR25869,RT003,VH006,2025-07-16 14:06:00,2025-07-16 16:13:00,45,35,completed
TR25870,RT003,VH004,2025-07-16 18:09:00,2025-07-16 20:50:00,49,28,completed
TR25871,RT004,VH005,2025-07-16 06:04:00,2025-07-16 07:37:00,45,26,completed
TR25872,RT004,VH005,2025-07-16 09:21:00,2025-07-16 10:59:00,45,22,completed
TR25873,RT004,VH006,2025-07-16 12:32:00,2025-07-16 14:00:00,45,22,completed
TR25874,RT004,VH009,2025-07-16 15:39:00,2025-07-16 17:23:00,40,36,completed
TR25875,RT004,VH009,2025-07-16 18:38:00,2025-07-16 20:23:00,40,29,completed
TR25876,RT005,VH011,2025-07-16 06:00:00,2025-07-16 07:09:00,12,7,completed
TR25877,RT005,VH011,2025-07-16 11:25:00,2025-07-16 12:40:00,12,7,completed
TR25878,RT005,VH018,2025-07-16 16:50:00,2025-07-16 18:10:00,8,6,completed
TR25879,RT006,VH010,2025-07-16 06:08:00,2025-07-16 07:52:00,49,35,completed
TR25880,RT006,VH009,2025-07-16 10:03:00,2025-07-16 11:53:00,40,26,completed
TR25881,RT006,VH003,2025-07-16 13:53:00,2025-07-16 15:39:00,49,47,completed
TR25882,RT006,VH003,2025-07-16 18:02:00,2025-07-16 19:31:00,49,37,completed
TR25883,RT007,VH012,2025-07-16 06:03:00,2025-07-16 07:01:00,12,11,completed
TR25884,RT007,VH014,2025-07-16 11:13:00,2025-07-16 12:23:00,8,4,completed
TR25885,RT007,VH014,2025-07-16 16:41:00,2025-07-16 17:37:00,8,4,completed
TR25886,RT008,VH016,2025-07-16 06:02:00,2025-07-16 06:44:00,55,49,completed
TR25887,RT008,VH002,2025-07-16 08:47:00,2025-07-16 09:37:00,55,41,completed
TR25888,RT008,VH008,2025-07-16 11:10:00,2025-07-16 11:59:00,40,36,completed
TR25889,RT008,VH016,2025-07-16 13:54:00,2025-07-16 14:37:00,55,32,completed
TR25890,RT008,VH001,2025-07-16 16:42:00,2025-07-16 17:37:00,55,34,completed
TR25891,RT008,VH002,2025-07-16 19:19:00,2025-07-16 20:05:00,55,32,completed
TR25892,RT009,VH005,2025-07-16 06:01:00,2025-07-16 07:57:00,45,30,completed
TR25893,RT009,VH006,2025-07-16 11:15:00,2025-07-16 13:16:00,45,37,completed
TR25894,RT009,VH002,2025-07-16 16:35:00,2025-07-16 18:16:00,55,49,completed
TR25895,RT010,VH013,2025-07-16 06:00:00,2025-07-16 06:40:00,8,5,completed
TR25896,RT010,VH011,2025-07-16 10:10:00,2025-07-16 10:50:00,12,10,completed
TR25897,RT010,VH013,2025-07-16 14:02:00,2025-07-16 14:43:00,8,7,completed
TR25898,RT010,VH018,2025-07-16 17:55:00,2025-07-16 18:31:00,8,5,completed
TR25899,RT001,VH016,2025-07-17 06:05:00,2025-07-17 07:07:00,55,37,completed
TR25900,RT001,VH002,2025-07-17 07:58:00,2025-07-17 09:16:00,55,34,completed
TR25901,RT001,VH001,2025-07-17 09:50:00,2025-07-17 10:57:00,55,36,completed
TR25902,RT001,VH002,2025-07-17 11:56:00,2025-07-17 12:58:00,55,48,completed
TR25903,RT001,VH002,2025-07-17 13:53:00,2025-07-17 15:13:00,55,30,completed
TR25904,RT001,VH002,2025-07-17 15:51:00,2025-07-17 17:13:00,55,46,completed
TR25905,RT001,VH016,2025-07-17 17:52:00,2025-07-17 18:55:00,55,27,completed
TR25906,RT001,VH016,2025-07-17 19:56:00,2025-07-17 21:01:00,55,33,completed
TR25907,RT002,VH004,2025-07-17 05:54:00,2025-07-17 07:07:00,49,31,completed
TR25908,RT002,VH017,2025-07-17 08:47:00,2025-07-17 10:06:00,49,29,completed
TR25909,RT002,VH017,2025-07-17 11:22:00,2025-07-17 12:32:00,49,42,completed
TR25910,RT002,VH017,2025-07-17 14:08:00,2025-07-17 15:16:00,49,34,completed
TR25911,RT002,VH010,2025-07-17 16:50:00,2025-07-17 18:00:00,49,29,completed
TR25912,RT002,VH004,2025-07-17 19:17:00,2025-07-17 20:24:00,49,24,completed
TR25913,RT003,VH004,2025-07-17 06:08:00,2025-07-17 08:30:00,49,39,completed
TR25914,RT003,VH006,2025-07-17 10:09:00,2025-07-17 12:23:00,45,23,completed
TR25915,RT003,VH005,2025-07-17 13:54:00,2025-07-17 16:31:00,45,32,completed
TR25916,RT003,VH004,2025-07-17 17:50:00,2025-07-17 20:14:00,49,37,completed
TR25917,RT004,VH005,2025-07-17 06:02:00,2025-07-17 07:32:00,45,43,completed
TR25918,RT004,VH005,2025-07-17 09:21:00,2025-07-17 11:00:00,45,27,completed
TR25919,RT004,VH005,2025-07-17 12:18:00,2025-07-17 13:59:00,45,28,completed
TR25920,RT004,VH006,2025-07-17 15:46:00,2025-07-17 17:06:00,45,32,completed
TR25921,RT004,VH006,2025-07-17 18:52:00,2025-07-17 20:44:00,45,40,completed
TR25922,RT005,VH011,2025-07-17 06:02:00,2025-07-17 07:10:00,12,9,completed
TR25923,RT005,VH011,2025-07-17 11:13:00,2025-07-17 12:22:00,12,7,completed
TR25924,RT005,VH011,2025-07-17 16:49:00,2025-07-17 18:04:00,12,10,completed
TR25925,RT006,VH003,2025-07-17 06:10:00,2025-07-17 07:42:00,49,30,completed
TR25926,RT006,VH010,2025-07-17 09:57:00,2025-07-17 11:49:00,49,43,completed
TR25927,RT006,VH010,2025-07-17 14:07:00,2025-07-17 15:37:00,49,30,completed
TR25928,RT006,VH009,2025-07-17 17:57:00,2025-07-17 19:48:00,40,25,completed
TR25929,RT007,VH012,2025-07-17 06:02:00,2025-07-17 07:10:00,12,9,completed
TR25930,RT007,VH012,2025-07-17 11:17:00,2025-07-17 12:24:00,12,7,completed
TR25931,RT007,VH014,2025-07-17 16:49:00,2025-07-17 17:59:00,8,4,completed
TR25932,RT008,VH016,2025-07-17 06:06:00,2025-07-17 06:57:00,55,42,completed
TR25933,RT008,VH008,2025-07-17 08:47:00,2025-07-17 09:46:00,40,19,completed
TR25934,RT008,VH002,2025-07-17 11:26:00,2025-07-17 12:26:00,55,35,completed
TR25935,RT008,VH008,2025-07-17 14:09:00,2025-07-17 15:01:00,40,29,completed
TR25936,RT008,VH002,2025-07-17 16:49:00,2025-07-17 17:36:00,55,29,completed
TR25937,RT008,VH016,2025-07-17 19:26:00,2025-07-17 20:13:00,55,37,completed
TR25938,RT009,VH005,2025-07-17 06:09:00,2025-07-17 08:08:00,45,34,completed
TR25939,RT009,VH002,2025-07-17 11:18:00,2025-07-17 12:50:00,55,36,completed
TR25940,RT009,VH006,2025-07-17 16:33:00,2025-07-17 18:40:00,45,29,completed
TR25941,RT010,VH011,2025-07-17 05:57:00,2025-07-17 06:31:00,12,11,completed
TR25942,RT010,VH014,2025-07-17 09:52:00,2025-07-17 10:33:00,8,6,completed
TR25943,RT010,VH013,2025-07-17 14:04:00,2025-07-17 14:38:00,8,4,completed
TR25944,RT010,VH014,2025-07-17 17:51:00,2025-07-17 18:35:00,8,6,completed
TR25945,RT001,VH016,2025-07-18 06:01:00,2025-07-18 07:09:00,55,48,completed
TR25946,RT001,VH007,2025-07-18 07:57:00,2025-07-18 09:18:00,40,37,completed
TR25947,RT001,VH002,2025-07-18 10:03:00,2025-07-18 11:02:00,55,55,completed
TR25948,RT001,VH016,2025-07-18 12:08:00,2025-07-18 13:08:00,55,27,completed
TR25949,RT001,VH008,2025-07-18 13:56:00,2025-07-18 15:08:00,40,28,completed
TR25950,RT001,VH002,2025-07-18 15:57:00,2025-07-18 16:57:00,55,27,completed
TR25951,RT001,VH016,2025-07-18 17:56:00,2025-07-18 18:54:00,55,55,completed
TR25952,RT001,VH001,2025-07-18 20:00:00,2025-07-18 21:17:00,55,40,completed
TR25953,RT002,VH004,2025-07-18 05:58:00,2025-07-18 07:03:00,49,47,completed
TR25954,RT002,VH003,2025-07-18 08:35:00,2025-07-18 09:54:00,49,26,completed
TR25955,RT002,VH017,2025-07-18 11:10:00,2025-07-18 12:12:00,49,44,completed
TR25956,RT002,VH017,2025-07-18 14:03:00,2025-07-18 14:59:00,49,27,completed
TR25957,RT002,VH003,2025-07-18 16:39:00,2025-07-18 17:41:00,49,45,completed
TR25958,RT002,VH017,2025-07-18 19:19:00,2025-07-18 20:22:00,49,47,completed
TR25959,RT003,VH005,2025-07-18 06:04:00,2025-07-18 07:56:00,45,35,completed
TR25960,RT003,VH004,2025-07-18 09:58:00,2025-07-18 11:58:00,49,41,completed
TR25961,RT003,VH006,2025-07-18 14:02:00,2025-07-18 16:07:00,45,29,completed
TR25962,RT003,VH005,2025-07-18 17:55:00,2025-07-18 20:29:00,45,43,completed
TR25963,RT004,VH005,2025-07-18 06:07:00,2025-07-18 07:30:00,45,45,completed
TR25964,RT004,VH006,2025-07-18 09:05:00,2025-07-18 10:49:00,45,36,completed
TR25965,RT004,VH006,2025-07-18 12:32:00,2025-07-18 13:55:00,45,40,completed
TR25966,RT004,VH009,2025-07-18 15:35:00,2025-07-18 17:06:00,40,36,completed
TR25967,RT004,VH009,2025-07-18 18:56:00,2025-07-18 20:31:00,40,22,completed
TR25968,RT005,VH011,2025-07-18 05:52:00,2025-07-18 07:00:00,12,8,completed
TR25969,RT005,VH011,2025-07-18 11:30:00,2025-07-18 12:35:00,12,6,completed
TR25970,RT005,VH013,2025-07-18 16:32:00,2025-07-18 17:34:00,8,7,completed
TR25971,RT006,VH003,2025-07-18 05:57:00,2025-07-18 07:44:00,49,34,completed
TR25972,RT006,VH009,2025-07-18 09:55:00,2025-07-18 11:45:00,40,40,completed
TR25973,RT006,VH010,2025-07-18 13:50:00,2025-07-18 15:13:00,49,33,completed
TR25974,RT006,VH003,2025-07-18 18:00:00,2025-07-18 19:26:00,49,39,completed
TR25975,RT007,VH014,2025-07-18 05:53:00,2025-07-18 06:56:00,8,4,completed
TR25976,RT007,VH015,2025-07-18 11:13:00,2025-07-18 12:09:00,12,6,completed
TR25977,RT007,VH015,2025-07-18 16:39:00,2025-07-18 17:36:00,12,9,completed
TR25978,RT008,VH001,2025-07-18 06:00:00,2025-07-18 06:52:00,55,36,completed
TR25979,RT008,VH001,2025-07-18 08:40:00,2025-07-18 09:39:00,55,43,completed
TR25980,RT008,VH016,2025-07-18 11:10:00,2025-07-18 12:05:00,55,42,completed
TR25981,RT008,VH002,2025-07-18 13:56:00,2025-07-18 14:40:00,55,53,completed
TR25982,RT008,VH016,2025-07-18 16:31:00,2025-07-18 17:32:00,55,32,completed
TR25983,RT008,VH008,2025-07-18 19:20:00,2025-07-18 20:05:00,40,39,completed
TR25984,RT009,VH002,2025-07-18 05:54:00,2025-07-18 07:57:00,55,46,completed
TR25985,RT009,VH005,2025-07-18 11:25:00,2025-07-18 13:17:00,45,34,completed
TR25986,RT009,VH006,2025-07-18 16:50:00,2025-07-18 18:46:00,45,40,completed
TR25987,RT010,VH013,2025-07-18 05:51:00,2025-07-18 06:27:00,8,4,completed
TR25988,RT010,VH014,2025-07-18 10:10:00,2025-07-18 10:43:00,8,5,completed
TR25989,RT010,VH011,2025-07-18 13:51:00,2025-07-18 14:27:00,12,9,completed
TR25990,RT010,VH014,2025-07-18 18:05:00,2025-07-18 18:41:00,8,4,completed
TR25991,RT001,VH001,2025-07-19 06:00:00,2025-07-19 07:16:00,55,50,completed
TR25992,RT001,VH007,2025-07-19 08:08:00,2025-07-19 09:25:00,40,39,completed
TR25993,RT001,VH007,2025-07-19 10:06:00,2025-07-19 11:12:00,40,27,completed
TR25994,RT001,VH007,2025-07-19 12:00:00,2025-07-19 13:11:00,40,24,completed
TR25995,RT001,VH002,2025-07-19 14:02:00,2025-07-19 15:08:00,55,33,completed
TR25996,RT001,VH001,2025-07-19 15:57:00,2025-07-19 17:12:00,55,29,completed
TR25997,RT001,VH007,2025-07-19 18:09:00,2025-07-19 19:15:00,40,40,completed
TR25998,RT001,VH007,2025-07-19 19:56:00,2025-07-19 20:56:00,40,25,completed
TR25999,RT002,VH010,2025-07-19 05:54:00,2025-07-19 07:08:00,49,35,completed
TR26000,RT002,VH017,2025-07-19 08:49:00,2025-07-19 09:49:00,49,35,completed
TR26001,RT002,VH003,2025-07-19 11:19:00,2025-07-19 12:26:00,49,49,completed
TR26002,RT002,VH010,2025-07-19 14:10:00,2025-07-19 15:12:00,49,34,completed
TR26003,RT002,VH003,2025-07-19 16:31:00,2025-07-19 17:43:00,49,32,completed
TR26004,RT002,VH010,2025-07-19 19:24:00,2025-07-19 20:43:00,49,32,completed
TR26005,RT003,VH006,2025-07-19 05:56:00,2025-07-19 08:23:00,45,34,completed
TR26006,RT003,VH004,2025-07-19 09:52:00,2025-07-19 12:32:00,49,45,completed
TR26007,RT003,VH006,2025-07-19 13:54:00,2025-07-19 16:19:00,45,25,completed
TR26008,RT003,VH004,2025-07-19 18:02:00,2025-07-19 20:36:00,49,27,completed
TR26009,RT004,VH005,2025-07-19 06:08:00,2025-07-19 07:47:00,45,32,completed
TR26010,RT004,VH006,2025-07-19 09:02:00,2025-07-19 10:38:00,45,27,completed
TR26011,RT004,VH009,2025-07-19 12:32:00,2025-07-19 14:26:00,40,21,completed
TR26012,RT004,VH009,2025-07-19 15:37:00,2025-07-19 17:27:00,40,39,completed
TR26013,RT004,VH006,2025-07-19 18:39:00,2025-07-19 20:30:00,45,39,completed
TR26014,RT005,VH011,2025-07-19 05:56:00,2025-07-19 07:14:00,12,10,completed
TR26015,RT005,VH013,2025-07-19 11:26:00,2025-07-19 12:44:00,8,5,completed
TR26016,RT005,VH013,2025-07-19 16:38:00,2025-07-19 17:39:00,8,6,completed
TR26017,RT006,VH003,2025-07-19 05:54:00,2025-07-19 07:38:00,49,46,completed
TR26018,RT006,VH009,2025-07-19 09:53:00,2025-07-19 11:42:00,40,34,completed
TR26019,RT006,VH009,2025-07-19 13:54:00,2025-07-19 15:26:00,40,22,completed
TR26020,RT006,VH010,2025-07-19 17:54:00,2025-07-19 19:50:00,49,26,completed
TR26021,RT007,VH012,2025-07-19 06:07:00,2025-07-19 06:55:00,12,10,completed
TR26022,RT007,VH014,2025-07-19 11:11:00,2025-07-19 12:05:00,8,5,completed
TR26023,RT007,VH015,2025-07-19 16:41:00,2025-07-19 17:48:00,12,8,completed
TR26024,RT008,VH016,2025-07-19 06:08:00,2025-07-19 07:00:00,55,44,completed
TR26025,RT008,VH002,2025-07-19 08:42:00,2025-07-19 09:30:00,55,39,completed
TR26026,RT008,VH002,2025-07-19 11:16:00,2025-07-19 12:09:00,55,26,completed
TR26027,RT008,VH016,2025-07-19 14:03:00,2025-07-19 14:44:00,55,50,completed
TR26028,RT008,VH002,2025-07-19 16:41:00,2025-07-19 17:25:00,55,38,completed
TR26029,RT008,VH002,2025-07-19 19:13:00,2025-07-19 20:12:00,55,53,completed
TR26030,RT009,VH006,2025-07-19 06:10:00,2025-07-19 08:17:00,45,26,completed
TR26031,RT009,VH002,2025-07-19 11:13:00,2025-07-19 12:45:00,55,52,completed
TR26032,RT009,VH002,2025-07-19 16:46:00,2025-07-19 18:19:00,55,27,completed
TR26033,RT010,VH011,2025-07-19 06:08:00,2025-07-19 06:39:00,12,11,completed
TR26034,RT010,VH018,2025-07-19 09:57:00,2025-07-19 10:32:00,8,6,completed
TR26035,RT010,VH013,2025-07-19 13:56:00,2025-07-19 14:40:00,8,3,completed
TR26036,RT010,VH018,2025-07-19 17:51:00,2025-07-19 18:32:00,8,4,completed
TR26037,RT001,VH007,2025-07-20 06:06:00,2025-07-20 07:22:00,40,32,completed
TR26038,RT001,VH007,2025-07-20 07:50:00,2025-07-20 08:57:00,40,22,completed
TR26039,RT001,VH001,2025-07-20 10:00:00,2025-07-20 11:06:00,55,46,completed
TR26040,RT001,VH016,2025-07-20 11:58:00,2025-07-20 12:57:00,55,49,completed
TR26041,RT001,VH002,2025-07-20 13:53:00,2025-07-20 15:12:00,55,50,completed
TR26042,RT001,VH008,2025-07-20 15:50:00,2025-07-20 17:07:00,40,30,completed
TR26043,RT001,VH001,2025-07-20 18:05:00,2025-07-20 19:19:00,55,38,completed
TR26044,RT001,VH008,2025-07-20 19:53:00,2025-07-20 21:16:00,40,36,completed
TR26045,RT002,VH010,2025-07-20 06:08:00,2025-07-20 07:28:00,49,48,completed
TR26046,RT002,VH017,2025-07-20 08:40:00,2025-07-20 09:50:00,49,29,completed
TR26047,RT002,VH010,2025-07-20 11:26:00,2025-07-20 12:30:00,49,43,completed
TR26048,RT002,VH017,2025-07-20 14:03:00,2025-07-20 15:01:00,49,38,completed
TR26049,RT002,VH004,2025-07-20 16:40:00,2025-07-20 17:58:00,49,35,completed
TR26050,RT002,VH017,2025-07-20 19:26:00,2025-07-20 20:34:00,49,48,completed
TR26051,RT003,VH005,2025-07-20 05:50:00,2025-07-20 08:31:00,45,26,completed
TR26052,RT003,VH005,2025-07-20 10:00:00,2025-07-20 12:28:00,45,34,completed
TR26053,RT003,VH005,2025-07-20 13:54:00,2025-07-20 16:35:00,45,35,completed
TR26054,RT003,VH004,2025-07-20 18:05:00,2025-07-20 20:14:00,49,47,completed
TR26055,RT004,VH006,2025-07-20 06:03:00,2025-07-20 07:52:00,45,41,completed
TR26056,RT004,VH005,2025-07-20 09:08:00,2025-07-20 10:56:00,45,30,completed
TR26057,RT004,VH009,2025-07-20 12:29:00,2025-07-20 14:10:00,40,34,completed
TR26058,RT004,VH005,2025-07-20 15:32:00,2025-07-20 16:50:00,45,28,completed
TR26059,RT004,VH009,2025-07-20 18:42:00,2025-07-20 20:02:00,40,22,completed
TR26060,RT005,VH011,2025-07-20 05:55:00,2025-07-20 06:55:00,12,6,completed
TR26061,RT005,VH011,2025-07-20 11:13:00,2025-07-20 12:35:00,12,12,completed
TR26062,RT005,VH011,2025-07-20 16:44:00,2025-07-20 18:04:00,12,9,completed
TR26063,RT006,VH010,2025-07-20 06:04:00,2025-07-20 07:58:00,49,48,completed
TR26064,RT006,VH009,2025-07-20 10:04:00,2025-07-20 11:57:00,40,27,completed
TR26065,RT006,VH009,2025-07-20 13:51:00,2025-07-20 15:44:00,40,33,completed
TR26066,RT006,VH010,2025-07-20 18:05:00,2025-07-20 19:57:00,49,42,completed
TR26067,RT007,VH015,2025-07-20 06:08:00,2025-07-20 06:57:00,12,7,completed
TR26068,RT007,VH012,2025-07-20 11:25:00,2025-07-20 12:28:00,12,8,completed
TR26069,RT007,VH012,2025-07-20 16:48:00,2025-07-20 17:38:00,12,10,completed
TR26070,RT008,VH002,2025-07-20 06:02:00,2025-07-20 06:45:00,55,44,completed
TR26071,RT008,VH002,2025-07-20 08:48:00,2025-07-20 09:39:00,55,55,completed
TR26072,RT008,VH008,2025-07-20 11:25:00,2025-07-20 12:23:00,40,33,completed
TR26073,RT008,VH016,2025-07-20 14:02:00,2025-07-20 14:50:00,55,55,completed
TR26074,RT008,VH002,2025-07-20 16:37:00,2025-07-20 17:21:00,55,34,completed
TR26075,RT008,VH002,2025-07-20 19:12:00,2025-07-20 20:02:00,55,47,completed
TR26076,RT009,VH002,2025-07-20 05:58:00,2025-07-20 07:44:00,55,34,completed
TR26077,RT009,VH002,2025-07-20 11:22:00,2025-07-20 13:20:00,55,54,completed
TR26078,RT009,VH005,2025-07-20 16:45:00,2025-07-20 18:35:00,45,26,completed
TR26079,RT010,VH014,2025-07-20 06:02:00,2025-07-20 06:38:00,8,7,completed
TR26080,RT010,VH014,2025-07-20 09:51:00,2025-07-20 10:31:00,8,3,completed
TR26081,RT010,VH018,2025-07-20 14:00:00,2025-07-20 14:44:00,8,7,completed
TR26082,RT010,VH014,2025-07-20 17:50:00,2025-07-20 18:22:00,8,4,completed
TR26083,RT001,VH008,2025-07-21 05:56:00,2025-07-21 07:12:00,40,32,completed
TR26084,RT001,VH008,2025-07-21 08:05:00,2025-07-21 09:25:00,40,36,completed
TR26085,RT001,VH001,2025-07-21 10:02:00,2025-07-21 11:24:00,55,36,completed
TR26086,RT001,VH002,2025-07-21 11:56:00,2025-07-21 12:55:00,55,33,completed
TR26087,RT001,VH007,2025-07-21 14:02:00,2025-07-21 15:21:00,40,24,completed
TR26088,RT001,VH008,2025-07-21 15:50:00,2025-07-21 17:08:00,40,30,completed
TR26089,RT001,VH007,2025-07-21 18:03:00,2025-07-21 19:24:00,40,32,completed
TR26090,RT001,VH007,2025-07-21 19:52:00,2025-07-21 21:10:00,40,22,completed
TR26091,RT002,VH017,2025-07-21 06:08:00,2025-07-21 07:05:00,49,43,completed
TR26092,RT002,VH010,2025-07-21 08:43:00,2025-07-21 09:48:00,49,36,completed
TR26093,RT002,VH004,2025-07-21 11:14:00,2025-07-21 12:21:00,49,46,completed
TR26094,RT002,VH004,2025-07-21 13:54:00,2025-07-21 14:59:00,49,36,completed
TR26095,RT002,VH004,2025-07-21 16:42:00,2025-07-21 17:47:00,49,39,completed
TR26096,RT002,VH003,2025-07-21 19:15:00,2025-07-21 20:17:00,49,29,completed
