incident_id,trip_id,route_id,delay_category,delay_minutes,impact_level,reported_at,resolved_at,is_cascading,affected_passengers
DI03520,TR29827,RT004,passenger_boarding,7,low,2025-10-10 06:03:00,2025-10-10 06:08:00,false,25
DI03521,TR29831,RT004,traffic_congestion,5,low,2025-10-10 18:40:00,2025-10-10 19:10:00,false,16
DI03522,TR29833,RT005,passenger_boarding,5,low,2025-10-10 11:16:00,2025-10-10 11:20:00,false,4
DI03523,TR29848,RT009,mechanical_issue,54,critical,2025-10-10 06:03:00,2025-10-10 07:07:00,false,21
DI03524,TR29849,RT009,mechanical_issue,27,high,2025-10-10 11:14:00,2025-10-10 12:33:00,false,33
DI03525,TR29861,RT001,traffic_congestion,10,low,2025-10-11 17:59:00,2025-10-11 18:12:00,false,30
DI03526,TR29865,RT002,weather_conditions,6,low,2025-10-11 11:18:00,2025-10-11 12:52:00,false,33
DI03527,TR29877,RT004,passenger_boarding,7,low,2025-10-11 18:41:00,2025-10-11 18:50:00,false,31
DI03528,TR29882,RT006,weather_conditions,12,medium,2025-10-11 10:03:00,2025-10-11 11:03:00,false,25
DI03529,TR29895,RT009,operational_handover,5,low,2025-10-11 11:14:00,2025-10-11 11:27:00,false,28
DI03530,TR29906,RT001,traffic_congestion,5,low,2025-10-12 15:57:00,2025-10-12 16:09:00,false,26
DI03531,TR29916,RT003,traffic_congestion,5,low,2025-10-12 10:00:00,2025-10-12 10:18:00,false,20
DI03532,TR29922,RT004,mechanical_issue,6,low,2025-10-12 15:30:00,2025-10-12 15:50:00,false,36
DI03533,TR29955,RT002,traffic_congestion,17,medium,2025-10-13 05:58:00,2025-10-13 06:17:00,false,25
DI03534,TR29962,RT003,weather_conditions,38,high,2025-10-13 10:00:00,2025-10-13 10:47:00,true,36
DI03535,TR29976,RT006,security_check,7,low,2025-10-13 17:59:00,2025-10-13 18:12:00,false,32
DI03536,TR29985,RT008,passenger_boarding,8,low,2025-10-13 19:15:00,2025-10-13 19:21:00,false,30
DI03537,TR29994,RT001,passenger_boarding,17,medium,2025-10-14 08:00:00,2025-10-14 08:10:00,false,31
DI03538,TR30003,RT002,weather_conditions,31,high,2025-10-14 11:19:00,2025-10-14 13:13:00,false,22
DI03539,TR30006,RT002,mechanical_issue,9,low,2025-10-14 19:19:00,2025-10-14 20:36:00,false,38
DI03540,TR30009,RT003,traffic_congestion,10,low,2025-10-14 13:56:00,2025-10-14 14:14:00,false,24
DI03541,TR30014,RT004,passenger_boarding,15,medium,2025-10-14 15:35:00,2025-10-14 15:40:00,false,20
DI03542,TR30022,RT006,passenger_boarding,9,low,2025-10-14 18:02:00,2025-10-14 18:10:00,true,32
DI03543,TR30028,RT008,traffic_congestion,5,low,2025-10-14 11:10:00,2025-10-14 11:26:00,false,23
DI03544,TR30031,RT008,passenger_boarding,9,low,2025-10-14 19:18:00,2025-10-14 19:21:00,false,35
DI03545,TR30033,RT009,security_check,27,high,2025-10-14 11:17:00,2025-10-14 11:32:00,true,30
DI03546,TR30039,RT001,mechanical_issue,32,high,2025-10-15 06:01:00,2025-10-15 06:43:00,false,23
DI03547,TR30046,RT001,mechanical_issue,8,low,2025-10-15 20:00:00,2025-10-15 21:17:00,false,44
DI03548,TR30047,RT002,weather_conditions,45,critical,2025-10-15 05:56:00,2025-10-15 07:22:00,false,25
DI03549,TR30056,RT003,passenger_boarding,5,low,2025-10-15 18:04:00,2025-10-15 18:10:00,false,37
DI03550,TR30060,RT004,traffic_congestion,14,medium,2025-10-15 15:31:00,2025-10-15 15:58:00,false,21
DI03551,TR30066,RT006,mechanical_issue,13,medium,2025-10-15 10:05:00,2025-10-15 11:31:00,false,27
DI03552,TR30092,RT001,mechanical_issue,49,critical,2025-10-16 19:58:00,2025-10-16 20:20:00,false,32
DI03553,TR30099,RT003,road_closure,54,critical,2025-10-16 06:04:00,2025-10-16 06:51:00,false,35
DI03554,TR30100,RT003,traffic_congestion,12,medium,2025-10-16 10:01:00,2025-10-16 10:13:00,false,29
DI03555,TR30106,RT004,traffic_congestion,7,low,2025-10-16 15:33:00,2025-10-16 16:00:00,false,31
DI03556,TR30144,RT002,passenger_boarding,8,low,2025-10-17 19:13:00,2025-10-17 19:16:00,false,23
DI03557,TR30148,RT003,passenger_boarding,5,low,2025-10-17 17:56:00,2025-10-17 18:00:00,false,31
DI03558,TR30150,RT004,traffic_congestion,11,medium,2025-10-17 09:17:00,2025-10-17 09:45:00,true,30
DI03559,TR30153,RT004,security_check,24,high,2025-10-17 18:40:00,2025-10-17 18:57:00,false,28
DI03560,TR30155,RT005,traffic_congestion,14,medium,2025-10-17 11:14:00,2025-10-17 11:42:00,false,5
DI03561,TR30161,RT007,mechanical_issue,43,critical,2025-10-17 06:05:00,2025-10-17 07:24:00,false,10
DI03562,TR30166,RT008,passenger_boarding,14,medium,2025-10-17 11:18:00,2025-10-17 11:28:00,false,29
DI03563,TR30171,RT009,weather_conditions,15,medium,2025-10-17 11:12:00,2025-10-17 12:28:00,true,22
DI03564,TR30174,RT010,security_check,5,low,2025-10-17 10:05:00,2025-10-17 10:22:00,false,3
DI03565,TR30182,RT001,operational_handover,12,medium,2025-10-18 16:01:00,2025-10-18 16:07:00,false,33
DI03566,TR30192,RT003,traffic_congestion,18,medium,2025-10-18 10:05:00,2025-10-18 10:17:00,false,20
DI03567,TR30196,RT004,security_check,5,low,2025-10-18 09:13:00,2025-10-18 09:23:00,false,18
DI03568,TR30199,RT004,traffic_congestion,16,medium,2025-10-18 18:47:00,2025-10-18 19:09:00,false,33
DI03569,TR30217,RT009,traffic_congestion,12,medium,2025-10-18 11:19:00,2025-10-18 11:30:00,false,36
DI03570,TR30236,RT002,operational_handover,8,low,2025-10-19 19:16:00,2025-10-19 19:31:00,false,32
DI03571,TR30240,RT003,security_check,16,medium,2025-10-19 17:55:00,2025-10-19 18:12:00,false,20
DI03572,TR30244,RT004,passenger_boarding,9,low,2025-10-19 15:33:00,2025-10-19 15:36:00,false,20
DI03573,TR30268,RT010,road_closure,5,low,2025-10-19 18:02:00,2025-10-19 18:38:00,false,9
DI03574,TR30275,RT001,traffic_congestion,5,low,2025-10-20 17:57:00,2025-10-20 18:21:00,false,29
DI03575,TR30279,RT002,mechanical_issue,28,high,2025-10-20 11:13:00,2025-10-20 12:12:00,false,19
DI03576,TR30280,RT002,road_closure,18,medium,2025-10-20 14:03:00,2025-10-20 14:38:00,false,37
DI03577,TR30290,RT004,security_check,7,low,2025-10-20 15:31:00,2025-10-20 15:44:00,false,31
DI03578,TR30291,RT004,operational_handover,5,low,2025-10-20 18:42:00,2025-10-20 18:49:00,true,27
DI03579,TR30292,RT005,traffic_congestion,9,low,2025-10-20 06:04:00,2025-10-20 06:14:00,false,7
DI03580,TR30309,RT009,traffic_congestion,10,low,2025-10-20 11:18:00,2025-10-20 11:34:00,false,24
DI03581,TR30325,RT002,traffic_congestion,19,medium,2025-10-21 11:10:00,2025-10-21 11:24:00,false,32
DI03582,TR30329,RT003,traffic_congestion,16,medium,2025-10-21 06:04:00,2025-10-21 06:32:00,true,34
DI03583,TR30336,RT004,operational_handover,10,low,2025-10-21 15:35:00,2025-10-21 15:48:00,false,18
DI03584,TR30339,RT005,operational_handover,10,low,2025-10-21 11:12:00,2025-10-21 11:22:00,false,4
DI03585,TR30351,RT008,mechanical_issue,27,high,2025-10-21 14:01:00,2025-10-21 15:17:00,false,42
DI03586,TR30360,RT010,road_closure,11,medium,2025-10-21 18:01:00,2025-10-21 18:25:00,false,5
DI03587,TR30371,RT002,passenger_boarding,8,low,2025-10-22 11:16:00,2025-10-22 11:21:00,false,22
DI03588,TR30375,RT003,traffic_congestion,11,medium,2025-10-22 05:59:00,2025-10-22 06:18:00,false,37
DI03589,TR30377,RT003,operational_handover,13,medium,2025-10-22 14:05:00,2025-10-22 14:15:00,false,37
DI03590,TR30399,RT008,passenger_boarding,10,low,2025-10-22 19:10:00,2025-10-22 19:17:00,false,36
DI03591,TR30409,RT001,operational_handover,8,low,2025-10-23 10:05:00,2025-10-23 10:25:00,false,26
DI03592,TR30420,RT002,traffic_congestion,23,high,2025-10-23 19:10:00,2025-10-23 19:37:00,false,31
DI03593,TR30434,RT006,traffic_congestion,9,low,2025-10-23 09:55:00,2025-10-23 10:19:00,false,35
DI03594,TR30468,RT003,operational_handover,5,low,2025-10-24 09:58:00,2025-10-24 10:04:00,false,25
DI03595,TR30469,RT003,operational_handover,14,medium,2025-10-24 14:03:00,2025-10-24 14:11:00,false,26
DI03596,TR30503,RT001,mechanical_issue,51,critical,2025-10-25 13:57:00,2025-10-25 15:03:00,false,25
DI03597,TR30516,RT003,road_closure,34,high,2025-10-25 18:00:00,2025-10-25 18:52:00,false,29
DI03598,TR30521,RT004,traffic_congestion,9,low,2025-10-25 18:47:00,2025-10-25 19:02:00,true,33
DI03599,TR30522,RT005,weather_conditions,5,low,2025-10-25 05:59:00,2025-10-25 07:01:00,false,4
DI03600,TR30526,RT006,traffic_congestion,10,low,2025-10-25 10:04:00,2025-10-25 10:29:00,false,21
DI03601,TR30534,RT008,traffic_congestion,8,low,2025-10-25 11:10:00,2025-10-25 11:23:00,false,36
DI03602,TR30538,RT009,traffic_congestion,25,high,2025-10-25 06:00:00,2025-10-25 06:17:00,false,27
DI03603,TR30544,RT010,passenger_boarding,10,low,2025-10-25 18:00:00,2025-10-25 18:08:00,false,9
DI03604,TR30555,RT002,mechanical_issue,36,high,2025-10-26 11:20:00,2025-10-26 12:12:00,false,41
DI03605,TR30558,RT002,passenger_boarding,7,low,2025-10-26 19:15:00,2025-10-26 19:21:00,false,38
DI03606,TR30573,RT006,weather_conditions,44,critical,2025-10-26 14:01:00,2025-10-26 15:32:00,false,40
DI03607,TR30576,RT007,passenger_boarding,5,low,2025-10-26 11:20:00,2025-10-26 11:27:00,false,7
DI03608,TR30585,RT009,traffic_congestion,21,high,2025-10-26 11:14:00,2025-10-26 11:44:00,false,22
DI03609,TR30595,RT001,road_closure,44,critical,2025-10-27 14:02:00,2025-10-27 14:22:00,false,32
DI03610,TR30598,RT001,operational_handover,11,medium,2025-10-27 19:59:00,2025-10-27 20:07:00,false,25
DI03611,TR30604,RT002,traffic_congestion,5,low,2025-10-27 19:17:00,2025-10-27 19:43:00,false,31
DI03612,TR30626,RT008,operational_handover,13,medium,2025-10-27 11:14:00,2025-10-27 11:23:00,true,36
DI03613,TR30630,RT009,traffic_congestion,26,high,2025-10-27 06:04:00,2025-10-27 06:24:00,false,42
DI03614,TR30647,RT002,passenger_boarding,19,medium,2025-10-28 11:20:00,2025-10-28 11:25:00,false,25
DI03615,TR30648,RT002,weather_conditions,12,medium,2025-10-28 13:58:00,2025-10-28 15:45:00,true,38
DI03616,TR30658,RT004,traffic_congestion,13,medium,2025-10-28 15:31:00,2025-10-28 15:46:00,false,18
DI03617,TR30659,RT004,traffic_congestion,5,low,2025-10-28 18:40:00,2025-10-28 18:58:00,false,29
DI03618,TR30666,RT006,passenger_boarding,5,low,2025-10-28 17:55:00,2025-10-28 18:04:00,true,21
DI03619,TR30670,RT008,traffic_congestion,5,low,2025-10-28 06:02:00,2025-10-28 06:12:00,false,17
DI03620,TR30672,RT008,security_check,5,low,2025-10-28 11:11:00,2025-10-28 11:35:00,false,36
DI03621,TR30680,RT010,traffic_congestion,20,medium,2025-10-28 10:01:00,2025-10-28 10:31:00,false,5
DI03622,TR30693,RT002,traffic_congestion,6,low,2025-10-29 11:20:00,2025-10-29 11:47:00,false,37
DI03623,TR30696,RT002,security_check,14,medium,2025-10-29 19:12:00,2025-10-29 19:30:00,false,25
DI03624,TR30700,RT003,traffic_congestion,5,low,2025-10-29 18:00:00,2025-10-29 18:11:00,false,19
DI03625,TR30739,RT002,traffic_congestion,16,medium,2025-10-30 11:20:00,2025-10-30 11:30:00,false,32
DI03626,TR30742,RT002,security_check,16,medium,2025-10-30 19:18:00,2025-10-30 19:40:00,false,35
DI03627,TR30750,RT004,passenger_boarding,5,low,2025-10-30 15:32:00,2025-10-30 15:39:00,false,26
DI03628,TR30751,RT004,traffic_congestion,5,low,2025-10-30 18:47:00,2025-10-30 19:05:00,false,23
DI03629,TR30786,RT002,traffic_congestion,12,medium,2025-10-31 13:57:00,2025-10-31 14:13:00,false,37
DI03630,TR30792,RT003,traffic_congestion,12,medium,2025-10-31 17:55:00,2025-10-31 18:09:00,false,19
DI03631,TR30793,RT004,weather_conditions,62,critical,2025-10-31 06:01:00,2025-10-31 07:58:00,false,29
DI03632,TR30799,RT005,traffic_congestion,13,medium,2025-10-31 11:17:00,2025-10-31 11:40:00,false,4
DI03633,TR30801,RT006,traffic_congestion,18,medium,2025-10-31 05:59:00,2025-10-31 06:28:00,false,40
DI03634,TR30802,RT006,weather_conditions,62,critical,2025-10-31 09:58:00,2025-10-31 11:49:00,true,39
DI03635,TR30810,RT008,operational_handover,5,low,2025-10-31 11:15:00,2025-10-31 11:21:00,false,31
DI03636,TR30815,RT009,road_closure,52,critical,2025-10-31 11:13:00,2025-10-31 11:39:00,true,33
DI03637,TR30826,RT001,traffic_congestion,17,medium,2025-11-01 16:02:00,2025-11-01 16:12:00,false,16
DI03638,TR30827,RT001,operational_handover,11,medium,2025-11-01 18:04:00,2025-11-01 18:18:00,true,15
DI03639,TR30850,RT006,traffic_congestion,15,medium,2025-11-01 18:05:00,2025-11-01 18:25:00,false,30
DI03640,TR30861,RT009,traffic_congestion,16,medium,2025-11-01 11:15:00,2025-11-01 11:31:00,false,24
DI03641,TR30883,RT003,mechanical_issue,45,critical,2025-11-02 13:59:00,2025-11-02 15:11:00,false,25
DI03642,TR30893,RT006,traffic_congestion,15,medium,2025-11-02 05:56:00,2025-11-02 06:25:00,false,16
DI03643,TR30911,RT010,road_closure,20,medium,2025-11-02 13:55:00,2025-11-02 14:29:00,false,4
DI03644,TR30929,RT003,traffic_congestion,10,low,2025-11-03 13:58:00,2025-11-03 14:18:00,false,17
DI03645,TR30941,RT006,operational_handover,10,low,2025-11-03 13:56:00,2025-11-03 14:16:00,false,30
DI03646,TR30949,RT008,passenger_boarding,5,low,2025-11-03 14:02:00,2025-11-03 14:06:00,false,19
DI03647,TR30952,RT009,traffic_congestion,5,low,2025-11-03 05:56:00,2025-11-03 06:23:00,false,25
DI03648,TR30953,RT009,weather_conditions,26,high,2025-11-03 11:14:00,2025-11-03 13:05:00,false,29
DI03649,TR30966,RT001,operational_handover,5,low,2025-11-04 20:02:00,2025-11-04 20:18:00,false,38
DI03650,TR30973,RT003,road_closure,12,medium,2025-11-04 06:04:00,2025-11-04 06:34:00,false,30
DI03651,TR30998,RT009,traffic_congestion,14,medium,2025-11-04 06:04:00,2025-11-04 06:20:00,false,20
DI03652,TR30999,RT009,traffic_congestion,7,low,2025-11-04 11:13:00,2025-11-04 11:35:00,false,28
DI03653,TR31019,RT003,traffic_congestion,6,low,2025-11-05 06:05:00,2025-11-05 06:22:00,false,30
DI03654,TR31022,RT003,passenger_boarding,5,low,2025-11-05 18:02:00,2025-11-05 18:11:00,false,29
DI03655,TR31032,RT006,operational_handover,17,medium,2025-11-05 10:02:00,2025-11-05 10:07:00,false,18
DI03656,TR31040,RT008,operational_handover,10,low,2025-11-05 11:11:00,2025-11-05 11:30:00,false,22
DI03657,TR31044,RT009,passenger_boarding,21,high,2025-11-05 05:56:00,2025-11-05 06:05:00,true,21
DI03658,TR31051,RT001,passenger_boarding,11,medium,2025-11-06 06:03:00,2025-11-06 06:08:00,false,35
DI03659,TR31055,RT001,passenger_boarding,5,low,2025-11-06 14:00:00,2025-11-06 14:07:00,false,26
DI03660,TR31061,RT002,traffic_congestion,5,low,2025-11-06 11:16:00,2025-11-06 11:30:00,false,32
DI03661,TR31064,RT002,passenger_boarding,5,low,2025-11-06 19:10:00,2025-11-06 19:16:00,false,22
DI03662,TR31072,RT004,mechanical_issue,20,medium,2025-11-06 15:31:00,2025-11-06 16:55:00,false,24
DI03663,TR31075,RT005,traffic_congestion,14,medium,2025-11-06 11:15:00,2025-11-06 11:35:00,false,2
DI03664,TR31077,RT006,traffic_congestion,27,high,2025-11-06 05:58:00,2025-11-06 06:13:00,false,13
DI03665,TR31084,RT008,traffic_congestion,9,low,2025-11-06 05:57:00,2025-11-06 06:19:00,false,23
DI03666,TR31090,RT009,traffic_congestion,11,medium,2025-11-06 06:05:00,2025-11-06 06:27:00,true,33
DI03667,TR31091,RT009,passenger_boarding,6,low,2025-11-06 11:12:00,2025-11-06 11:16:00,true,26
DI03668,TR31137,RT009,traffic_congestion,6,low,2025-11-07 11:12:00,2025-11-07 11:38:00,false,22
DI03669,TR31153,RT002,weather_conditions,9,low,2025-11-08 11:14:00,2025-11-08 12:12:00,false,18
DI03670,TR31157,RT003,weather_conditions,5,low,2025-11-08 06:01:00,2025-11-08 07:47:00,false,27
DI03671,TR31158,RT003,operational_handover,14,medium,2025-11-08 09:59:00,2025-11-08 10:16:00,false,16
DI03672,TR31178,RT008,operational_handover,14,medium,2025-11-08 11:19:00,2025-11-08 11:33:00,false,36
DI03673,TR31182,RT009,traffic_congestion,22,high,2025-11-08 05:59:00,2025-11-08 06:11:00,true,31
DI03674,TR31189,RT001,weather_conditions,21,high,2025-11-09 05:57:00,2025-11-09 06:48:00,false,22
DI03675,TR31193,RT001,traffic_congestion,5,low,2025-11-09 14:03:00,2025-11-09 14:27:00,false,21
DI03676,TR31195,RT001,traffic_congestion,16,medium,2025-11-09 17:58:00,2025-11-09 18:24:00,false,25
DI03677,TR31211,RT004,traffic_congestion,5,low,2025-11-09 18:42:00,2025-11-09 19:11:00,false,30
DI03678,TR31217,RT006,mechanical_issue,33,high,2025-11-09 13:56:00,2025-11-09 14:40:00,false,28
DI03679,TR31232,RT010,traffic_congestion,17,medium,2025-11-09 09:59:00,2025-11-09 10:24:00,false,2
DI03680,TR31243,RT002,mechanical_issue,13,medium,2025-11-10 06:02:00,2025-11-10 06:44:00,false,27
DI03681,TR31245,RT002,passenger_boarding,5,low,2025-11-10 11:18:00,2025-11-10 11:22:00,false,17
DI03682,TR31256,RT004,security_check,14,medium,2025-11-10 15:29:00,2025-11-10 15:42:00,false,28
DI03683,TR31261,RT006,passenger_boarding,8,low,2025-11-10 06:04:00,2025-11-10 06:07:00,false,32
DI03684,TR31291,RT002,road_closure,24,high,2025-11-11 11:12:00,2025-11-11 11:28:00,false,26
DI03685,TR31297,RT003,traffic_congestion,5,low,2025-11-11 13:57:00,2025-11-11 14:24:00,false,22
DI03686,TR31310,RT006,passenger_boarding,9,low,2025-11-11 18:02:00,2025-11-11 18:12:00,false,31
DI03687,TR31340,RT002,road_closure,36,high,2025-11-12 19:18:00,2025-11-12 20:01:00,false,30
DI03688,TR31343,RT003,passenger_boarding,8,low,2025-11-12 13:58:00,2025-11-12 14:04:00,false,32
DI03689,TR31348,RT004,weather_conditions,47,critical,2025-11-12 15:26:00,2025-11-12 16:37:00,false,21
DI03690,TR31349,RT004,weather_conditions,25,high,2025-11-12 18:46:00,2025-11-12 20:35:00,false,31
DI03691,TR31367,RT009,road_closure,32,high,2025-11-12 11:15:00,2025-11-12 11:52:00,false,31
DI03692,TR31378,RT001,traffic_congestion,9,low,2025-11-13 15:59:00,2025-11-13 16:09:00,false,20
DI03693,TR31386,RT002,operational_handover,18,medium,2025-11-13 19:19:00,2025-11-13 19:29:00,false,27
DI03694,TR31387,RT003,passenger_boarding,7,low,2025-11-13 06:03:00,2025-11-13 06:08:00,false,27
DI03695,TR31389,RT003,mechanical_issue,42,critical,2025-11-13 13:57:00,2025-11-13 14:35:00,false,23
DI03696,TR31394,RT004,traffic_congestion,16,medium,2025-11-13 15:25:00,2025-11-13 15:40:00,false,26
DI03697,TR31395,RT004,mechanical_issue,9,low,2025-11-13 18:50:00,2025-11-13 19:32:00,false,15
DI03698,TR31403,RT007,mechanical_issue,5,low,2025-11-13 05:55:00,2025-11-13 06:41:00,false,8
DI03699,TR31408,RT008,traffic_congestion,23,high,2025-11-13 11:16:00,2025-11-13 11:31:00,false,32
DI03700,TR31427,RT002,passenger_boarding,5,low,2025-11-14 05:56:00,2025-11-14 05:59:00,false,24
DI03701,TR31433,RT003,operational_handover,12,medium,2025-11-14 06:03:00,2025-11-14 06:11:00,false,19
DI03702,TR31434,RT003,operational_handover,10,low,2025-11-14 10:03:00,2025-11-14 10:17:00,false,22
DI03703,TR31446,RT006,traffic_congestion,5,low,2025-11-14 09:58:00,2025-11-14 10:24:00,false,15
DI03704,TR31471,RT001,passenger_boarding,5,low,2025-11-15 18:04:00,2025-11-15 18:08:00,false,27
DI03705,TR31479,RT003,traffic_congestion,21,high,2025-11-15 05:55:00,2025-11-15 06:17:00,false,15
DI03706,TR31486,RT004,operational_handover,15,medium,2025-11-15 15:28:00,2025-11-15 15:42:00,false,32
DI03707,TR31491,RT006,traffic_congestion,17,medium,2025-11-15 05:59:00,2025-11-15 06:22:00,false,16
DI03708,TR31508,RT010,weather_conditions,5,low,2025-11-15 10:00:00,2025-11-15 11:47:00,false,5
DI03709,TR31525,RT003,traffic_congestion,5,low,2025-11-16 05:59:00,2025-11-16 06:11:00,false,31
DI03710,TR31526,RT003,traffic_congestion,10,low,2025-11-16 10:00:00,2025-11-16 10:24:00,false,18
DI03711,TR31539,RT006,traffic_congestion,11,medium,2025-11-16 14:04:00,2025-11-16 14:24:00,false,29
DI03712,TR31540,RT006,weather_conditions,5,low,2025-11-16 18:01:00,2025-11-16 19:47:00,false,21
DI03713,TR31541,RT007,mechanical_issue,47,critical,2025-11-16 05:58:00,2025-11-16 06:23:00,false,2
DI03714,TR31549,RT008,road_closure,17,medium,2025-11-16 19:13:00,2025-11-16 19:35:00,false,22
DI03715,TR31554,RT010,road_closure,25,high,2025-11-16 10:02:00,2025-11-16 10:43:00,false,3
DI03716,TR31561,RT001,security_check,24,high,2025-11-17 13:56:00,2025-11-17 14:11:00,false,27
DI03717,TR31567,RT002,passenger_boarding,8,low,2025-11-17 11:14:00,2025-11-17 11:17:00,false,31
DI03718,TR31576,RT004,passenger_boarding,5,low,2025-11-17 09:11:00,2025-11-17 09:18:00,false,16
DI03719,TR31578,RT004,weather_conditions,5,low,2025-11-17 15:30:00,2025-11-17 16:26:00,false,21
DI03720,TR31581,RT005,security_check,7,low,2025-11-17 11:14:00,2025-11-17 11:33:00,false,5
DI03721,TR31595,RT008,operational_handover,14,medium,2025-11-17 19:14:00,2025-11-17 19:28:00,false,24
DI03722,TR31596,RT009,passenger_boarding,5,low,2025-11-17 06:00:00,2025-11-17 06:08:00,false,38
DI03723,TR31608,RT001,weather_conditions,36,high,2025-11-18 15:56:00,2025-11-18 17:22:00,false,15
DI03724,TR31616,RT002,passenger_boarding,10,low,2025-11-18 19:17:00,2025-11-18 19:25:00,false,18
DI03725,TR31618,RT003,security_check,17,medium,2025-11-18 09:55:00,2025-11-18 10:12:00,false,19
DI03726,TR31641,RT008,weather_conditions,5,low,2025-11-18 19:11:00,2025-11-18 21:06:00,true,17
DI03727,TR31643,RT009,traffic_congestion,22,high,2025-11-18 11:13:00,2025-11-18 11:32:00,false,28
